Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score_Total,Segmento,Customer Name,Customer Age,Gender,Churn
47183,27,4,9426,3,2,1,6,Leales y Activos,Karla Wheeler DDS,41,Female,0
47184,250,3,8543,2,1,1,4,Clientes Dormidos / En Riesgo,David Fox,34,Female,0
47185,308,4,8729,1,2,1,4,Clientes Dormidos / En Riesgo,William Khan,19,Female,0
47186,151,6,13816,2,3,2,7,Leales y Activos,Evelyn Johnson,44,Male,0
47187,25,7,15100,3,3,2,8,Campeones / VIP,Amanda Miller,19,Female,0
47188,10,6,10782,3,3,2,8,Campeones / VIP,John Day,36,Female,1
47189,314,6,13767,1,3,2,6,Leales y Activos,Thomas Garcia,66,Male,0
47190,66,6,11722,3,3,2,8,Campeones / VIP,Andrew Herrera,29,Female,1
47191,71,11,27605,3,3,3,9,Campeones / VIP,Joseph Navarro,61,Female,0
47192,81,4,9508,3,2,1,6,Leales y Activos,Sarah Ingram,43,Female,0
47193,300,5,14665,1,2,2,5,Leales y Activos,Brian Gonzalez,50,Female,0
47194,87,5,12197,3,2,2,7,Leales y Activos,Eric Brandt,20,Female,0
47195,212,3,3867,2,1,1,4,Clientes Dormidos / En Riesgo,Amy Gonzalez,57,Male,0
47196,276,8,20865,2,3,3,8,Campeones / VIP,Shawn Soto,46,Female,0
47197,41,5,14707,3,2,2,7,Leales y Activos,Nicholas Hall,59,Male,0
47198,29,3,11268,3,1,2,6,Leales y Activos,Dawn Hall,60,Female,0
47199,207,10,24792,2,3,3,8,Campeones / VIP,Timothy Hansen,31,Male,0
47200,0,3,7508,3,1,1,5,Leales y Activos,Monica Ewing,45,Female,0
47201,315,1,3163,1,1,1,3,Clientes Dormidos / En Riesgo,Joan Melton,65,Male,0
47202,301,3,9826,1,1,1,3,Clientes Dormidos / En Riesgo,Gregory Lopez,60,Male,1
47203,452,7,20986,1,3,3,7,Leales y Activos,Jeffrey Phillips,30,Male,0
47204,82,3,3598,3,1,1,5,Leales y Activos,Brandon Lopez,68,Male,0
47205,99,4,12798,3,2,2,7,Leales y Activos,Sharon Benitez,24,Female,0
47206,688,9,21769,1,3,3,7,Leales y Activos,Zachary Hernandez,20,Male,0
47207,74,6,19922,3,3,3,9,Campeones / VIP,Hailey Hernandez,62,Female,0
47208,36,3,9646,3,1,1,5,Leales y Activos,Terry Cross,46,Female,0
47209,34,10,25184,3,3,3,9,Campeones / VIP,Eric Lopez,27,Male,0
47210,136,5,17522,2,2,3,7,Leales y Activos,Jose Williams,32,Female,0
47211,214,5,6795,2,2,1,5,Leales y Activos,Jack Dalton,28,Female,0
47212,363,4,15423,1,2,2,5,Leales y Activos,Courtney Kent,69,Female,0
47213,127,5,10155,2,2,1,5,Leales y Activos,Julia Wilson,20,Female,0
47214,150,3,5705,2,1,1,4,Clientes Dormidos / En Riesgo,James Meyer,18,Male,1
47215,53,4,8143,3,2,1,6,Leales y Activos,Rebecca Robinson,53,Female,0
47216,43,6,15769,3,3,2,8,Campeones / VIP,Gregory Cooper,34,Female,1
47217,64,5,10813,3,2,2,7,Leales y Activos,Ivan Hill,60,Female,0
47218,690,2,3584,1,1,1,3,Clientes Dormidos / En Riesgo,Wendy Sosa,47,Male,0
47219,240,3,7952,2,1,1,4,Clientes Dormidos / En Riesgo,Laurie Ayala,22,Male,0
47220,228,5,18812,2,2,3,7,Leales y Activos,Zachary Pham,55,Male,0
47221,311,5,15161,1,2,2,5,Leales y Activos,Mark Martinez,27,Female,0
47222,423,7,24764,1,3,3,7,Leales y Activos,Gail Stewart,66,Male,0
47223,35,6,10988,3,3,2,8,Campeones / VIP,Jennifer Koch,55,Male,1
47224,236,6,15123,2,3,2,7,Leales y Activos,Donald Dickerson,48,Female,0
47225,96,8,19981,3,3,3,9,Campeones / VIP,Stacey Lambert,45,Male,0
47226,603,3,10679,1,1,2,4,Clientes Dormidos / En Riesgo,David Lamb,45,Female,1
47227,758,3,8133,1,1,1,3,Clientes Dormidos / En Riesgo,Joshua Farmer,20,Male,0
47228,285,6,16755,2,3,3,8,Campeones / VIP,Nathan Cooper,31,Male,0
47229,449,3,7739,1,1,1,3,Clientes Dormidos / En Riesgo,Francisco Adams,65,Male,1
47230,155,6,14188,2,3,2,7,Leales y Activos,Mrs. Darlene Zimmerman MD,21,Female,1
47231,342,3,7384,1,1,1,3,Clientes Dormidos / En Riesgo,Lori Williams,60,Male,0
47232,721,1,3965,1,1,1,3,Clientes Dormidos / En Riesgo,Rhonda Ferguson,57,Female,1
47233,187,4,12025,2,2,2,6,Leales y Activos,Tina Smith,58,Female,0
47234,53,5,12888,3,2,2,7,Leales y Activos,Robert Cook,22,Female,0
47235,236,5,12103,2,2,2,6,Leales y Activos,Alexandra Turner,55,Male,0
47236,63,4,10027,3,2,1,6,Leales y Activos,Dr. Ronald Hensley,46,Female,0
47237,185,6,17394,2,3,3,8,Campeones / VIP,Robert Dougherty,26,Female,1
47238,153,5,15749,2,2,2,6,Leales y Activos,George Hester,68,Male,0
47239,30,3,7646,3,1,1,5,Leales y Activos,Loretta King,64,Male,1
47240,122,7,15410,2,3,2,7,Leales y Activos,Kathryn Gutierrez,35,Female,0
47241,57,3,6433,3,1,1,5,Leales y Activos,Raymond Holmes,58,Female,0
47242,134,4,15871,2,2,2,6,Leales y Activos,Carla Munoz,36,Male,0
47243,181,2,6689,2,1,1,4,Clientes Dormidos / En Riesgo,Dana Torres,68,Female,0
47244,133,5,16922,2,2,3,7,Leales y Activos,Jason Hobbs,57,Female,0
47245,328,1,3838,1,1,1,3,Clientes Dormidos / En Riesgo,Joseph Rowland,64,Female,0
47246,143,3,9382,2,1,1,4,Clientes Dormidos / En Riesgo,Kevin Atkinson,44,Male,0
47247,60,4,11400,3,2,2,7,Leales y Activos,Joseph Petersen,30,Female,0
47248,36,8,26497,3,3,3,9,Campeones / VIP,Jennifer Lopez,67,Female,0
47249,325,2,2116,1,1,1,3,Clientes Dormidos / En Riesgo,Greg Hubbard,70,Female,0
47250,59,6,22366,3,3,3,9,Campeones / VIP,Paul Elliott,57,Male,0
47251,106,8,22106,3,3,3,9,Campeones / VIP,Eric Wilson,61,Female,0
47252,1193,1,4029,1,1,1,3,Clientes Dormidos / En Riesgo,Cody Brown,51,Male,0
47253,251,5,11116,2,2,2,6,Leales y Activos,Krista Wagner,30,Male,0
47254,402,1,2444,1,1,1,3,Clientes Dormidos / En Riesgo,Steven Fernandez,56,Female,1
47255,152,7,24284,2,3,3,8,Campeones / VIP,Katherine Costa,49,Female,1
47256,235,3,7703,2,1,1,4,Clientes Dormidos / En Riesgo,Devin Ortiz,69,Female,0
47257,6,3,9299,3,1,1,5,Leales y Activos,Jaime Klein,56,Female,1
47258,2,8,19598,3,3,3,9,Campeones / VIP,Kimberly Vasquez,24,Male,0
47259,755,3,7274,1,1,1,3,Clientes Dormidos / En Riesgo,Kristin Williamson,18,Male,0
47260,67,8,24918,3,3,3,9,Campeones / VIP,April Nelson,42,Female,0
47261,47,2,5184,3,1,1,5,Leales y Activos,Timothy Miranda,34,Female,0
47262,302,3,8278,1,1,1,3,Clientes Dormidos / En Riesgo,Erin Schwartz,55,Male,0
47263,354,3,7819,1,1,1,3,Clientes Dormidos / En Riesgo,Joshua Osborn,62,Male,0
47264,536,4,10747,1,2,2,5,Leales y Activos,Paul Cochran,63,Female,0
47265,445,4,10798,1,2,2,5,Leales y Activos,Jeffrey Dixon,21,Male,0
47266,536,5,15866,1,2,2,5,Leales y Activos,Robert Ward,45,Male,0
47267,852,4,13957,1,2,2,5,Leales y Activos,John Summers,62,Female,0
47268,473,3,12260,1,1,2,4,Clientes Dormidos / En Riesgo,Bonnie Jackson,70,Male,0
47269,608,5,13159,1,2,2,5,Leales y Activos,Robert Green,25,Female,0
47270,148,5,17517,2,2,3,7,Leales y Activos,Sara Gillespie,62,Male,1
47271,14,3,11242,3,1,2,6,Leales y Activos,Jennifer Villanueva,40,Female,0
47272,278,3,9954,2,1,1,4,Clientes Dormidos / En Riesgo,Melissa Bennett,39,Female,0
47273,405,6,16418,1,3,3,7,Leales y Activos,Evelyn Wilkerson,44,Male,0
47274,351,4,7689,1,2,1,4,Clientes Dormidos / En Riesgo,Brittany Morris DDS,20,Female,0
47275,6,9,22846,3,3,3,9,Campeones / VIP,Jennifer Schroeder,26,Male,0
47276,43,4,12886,3,2,2,7,Leales y Activos,Rachel Fox,23,Female,0
47277,483,3,6862,1,1,1,3,Clientes Dormidos / En Riesgo,Michelle Gonzalez,68,Male,0
47278,140,7,15471,2,3,2,7,Leales y Activos,James Hubbard,20,Female,0
47279,494,4,5748,1,2,1,4,Clientes Dormidos / En Riesgo,Larry Ruiz,66,Female,1
47280,39,2,8563,3,1,1,5,Leales y Activos,Brandon Lee,42,Male,0
47281,321,4,17418,1,2,3,6,Leales y Activos,Raymond Ruiz,20,Female,0
47282,382,7,17801,1,3,3,7,Leales y Activos,Karen Rivera,51,Female,1
47283,181,6,12919,2,3,2,7,Leales y Activos,Jo Johnson,67,Male,0
47284,307,9,26854,1,3,3,7,Leales y Activos,Cindy Baker,47,Male,0
47285,76,6,15207,3,3,2,8,Campeones / VIP,Suzanne Dean,70,Male,1
47286,541,6,13160,1,3,2,6,Leales y Activos,Katherine Fitzpatrick,39,Female,1
47287,623,4,12553,1,2,2,5,Leales y Activos,William Livingston,47,Female,0
47288,799,2,6499,1,1,1,3,Clientes Dormidos / En Riesgo,Christopher Webb,22,Female,0
47289,393,6,17173,1,3,3,7,Leales y Activos,Michael Collins,49,Female,0
47290,194,3,13129,2,1,2,5,Leales y Activos,Joanne Snyder,46,Male,0
47291,350,3,8862,1,1,1,3,Clientes Dormidos / En Riesgo,Ryan Wright,67,Female,0
47292,277,2,3188,2,1,1,4,Clientes Dormidos / En Riesgo,Bradley Brown,40,Female,0
47293,182,9,25074,2,3,3,8,Campeones / VIP,John Christensen,40,Female,0
47294,127,5,8415,2,2,1,5,Leales y Activos,Victoria Flynn,18,Female,0
47295,494,3,3198,1,1,1,3,Clientes Dormidos / En Riesgo,Mary Peterson,32,Female,1
47296,1070,2,4810,1,1,1,3,Clientes Dormidos / En Riesgo,Erica Nguyen,22,Female,1
47297,471,6,18529,1,3,3,7,Leales y Activos,Jeffrey Stone,62,Male,1
47298,43,4,10721,3,2,2,7,Leales y Activos,Cheryl House,49,Female,1
47299,186,6,14205,2,3,2,7,Leales y Activos,Kristen Oliver,22,Female,0
47300,406,7,12697,1,3,2,6,Leales y Activos,Joyce Boone,19,Female,0
47301,88,10,27240,3,3,3,9,Campeones / VIP,Raymond Bell,52,Male,1
47302,37,5,14208,3,2,2,7,Leales y Activos,Miss Jennifer Abbott DVM,57,Female,0
47303,323,4,14532,1,2,2,5,Leales y Activos,Antonio Tapia,55,Male,0
47304,837,5,14336,1,2,2,5,Leales y Activos,Michael Hester,33,Female,0
47305,724,3,3200,1,1,1,3,Clientes Dormidos / En Riesgo,Janet Bishop,62,Female,1
47306,22,6,10912,3,3,2,8,Campeones / VIP,Alexandra Mann MD,52,Female,0
47307,406,2,5029,1,1,1,3,Clientes Dormidos / En Riesgo,Colin Gilbert,32,Female,0
47308,125,4,11457,2,2,2,6,Leales y Activos,Jessica Strickland,40,Female,0
47309,326,3,6230,1,1,1,3,Clientes Dormidos / En Riesgo,Kelly Hogan,25,Female,0
47310,0,6,20348,3,3,3,9,Campeones / VIP,Alexis Aguirre,39,Female,0
47311,897,4,15663,1,2,2,5,Leales y Activos,Ethan Todd,45,Male,1
47312,10,3,9128,3,1,1,5,Leales y Activos,Samuel Norman,31,Female,1
47313,760,4,8242,1,2,1,4,Clientes Dormidos / En Riesgo,Dr. Robert Johnson,60,Female,0
47314,34,8,13817,3,3,2,8,Campeones / VIP,Jennifer Carpenter,31,Female,1
47315,671,2,1477,1,1,1,3,Clientes Dormidos / En Riesgo,Amanda Schultz,32,Female,0
47316,337,3,6633,1,1,1,3,Clientes Dormidos / En Riesgo,Christine Stone,40,Female,0
47317,635,1,2826,1,1,1,3,Clientes Dormidos / En Riesgo,Francis Hall,35,Female,1
47318,487,3,10273,1,1,2,4,Clientes Dormidos / En Riesgo,Curtis Austin,54,Male,0
47319,68,6,13993,3,3,2,8,Campeones / VIP,Jennifer Orr,69,Male,1
47320,727,3,7229,1,1,1,3,Clientes Dormidos / En Riesgo,Dale Nelson,20,Female,1
47321,324,4,10452,1,2,2,5,Leales y Activos,Peter Goodwin,52,Male,1
47322,145,3,13131,2,1,2,5,Leales y Activos,Carolyn Mendoza,69,Female,0
47323,744,7,20396,1,3,3,7,Leales y Activos,Elizabeth Kim MD,67,Male,0
47324,191,5,17205,2,2,3,7,Leales y Activos,Diane Lee,27,Male,1
47325,204,3,3733,2,1,1,4,Clientes Dormidos / En Riesgo,Tiffany White,24,Female,0
47326,37,4,14575,3,2,2,7,Leales y Activos,William Farmer,32,Female,0
47327,53,7,21443,3,3,3,9,Campeones / VIP,Christy Terry,58,Female,0
47328,80,8,23732,3,3,3,9,Campeones / VIP,Adam Lucas,67,Female,0
47329,168,6,21177,2,3,3,8,Campeones / VIP,Carly Wolf,34,Male,0
47330,99,4,17924,3,2,3,8,Campeones / VIP,Amanda Cordova,64,Female,1
47331,119,9,22980,2,3,3,8,Campeones / VIP,Brooke Blevins,44,Male,0
47332,183,6,17034,2,3,3,8,Campeones / VIP,Courtney Bennett,32,Male,0
47333,158,5,10946,2,2,2,6,Leales y Activos,Andrew Pierce,21,Female,0
47334,171,7,23372,2,3,3,8,Campeones / VIP,James Pugh,19,Male,0
47335,421,6,16176,1,3,3,7,Leales y Activos,Brittany Forbes,42,Male,0
47336,102,4,11398,3,2,2,7,Leales y Activos,John Sloan,67,Female,1
47337,1,3,6659,3,1,1,5,Leales y Activos,Wayne Sanders,34,Female,0
47338,178,5,13620,2,2,2,6,Leales y Activos,Richard Walker,43,Female,0
47339,418,3,10384,1,1,2,4,Clientes Dormidos / En Riesgo,Kyle Davis,65,Male,0
47340,88,7,19925,3,3,3,9,Campeones / VIP,Lisa Smith,48,Male,1
47341,66,4,10942,3,2,2,7,Leales y Activos,Joseph Gamble,31,Male,0
47342,156,2,7161,2,1,1,4,Clientes Dormidos / En Riesgo,Jonathan Adkins,35,Male,0
47343,132,7,19670,2,3,3,8,Campeones / VIP,Virginia Bates,18,Female,0
47344,16,6,15440,3,3,2,8,Campeones / VIP,Jennifer Quinn,30,Female,0
47345,9,6,17499,3,3,3,9,Campeones / VIP,Jennifer Martin,26,Male,0
47346,842,5,14810,1,2,2,5,Leales y Activos,Shannon Li,50,Male,1
47347,139,8,24778,2,3,3,8,Campeones / VIP,Sarah Davis,59,Female,0
47348,263,3,13235,2,1,2,5,Leales y Activos,Amy Wilson,68,Male,0
47349,75,8,22350,3,3,3,9,Campeones / VIP,Frank Orozco,21,Female,0
47350,600,2,3343,1,1,1,3,Clientes Dormidos / En Riesgo,Alex Young,44,Female,0
47351,512,4,10572,1,2,2,5,Leales y Activos,Rachel Thompson,56,Female,0
47352,267,4,13012,2,2,2,6,Leales y Activos,Mary Kaufman,58,Female,0
47353,954,2,6217,1,1,1,3,Clientes Dormidos / En Riesgo,Victoria Reed,64,Male,0
47354,123,6,19709,2,3,3,8,Campeones / VIP,Patrick Potter,62,Female,1
47355,2,6,17208,3,3,3,9,Campeones / VIP,Carolyn Adams,33,Male,1
47356,39,4,9655,3,2,1,6,Leales y Activos,Rachel Moyer,70,Female,0
47357,930,3,6090,1,1,1,3,Clientes Dormidos / En Riesgo,Keith Haley,29,Female,0
47358,36,6,13397,3,3,2,8,Campeones / VIP,Morgan Cameron,34,Female,0
47359,278,8,22320,2,3,3,8,Campeones / VIP,Amanda Harper,25,Male,0
47360,358,4,8293,1,2,1,4,Clientes Dormidos / En Riesgo,Kenneth Cooper,23,Female,0
47361,43,10,19809,3,3,3,9,Campeones / VIP,Matthew Thomas,18,Male,0
47362,81,6,14125,3,3,2,8,Campeones / VIP,Patrick Murray,28,Male,1
47363,217,2,2796,2,1,1,4,Clientes Dormidos / En Riesgo,David Johnson,46,Female,0
47364,48,3,8309,3,1,1,5,Leales y Activos,Dana Sanchez,27,Female,1
47365,704,4,7494,1,2,1,4,Clientes Dormidos / En Riesgo,Robert Moore,69,Female,0
47366,218,6,20722,2,3,3,8,Campeones / VIP,Barbara Snyder,50,Female,0
47367,44,8,15702,3,3,2,8,Campeones / VIP,Robert Murphy,19,Female,0
47368,22,7,16129,3,3,3,9,Campeones / VIP,Jason Mccall,56,Male,0
47369,982,3,10341,1,1,2,4,Clientes Dormidos / En Riesgo,Jacqueline Schmidt,70,Male,0
47370,53,6,15024,3,3,2,8,Campeones / VIP,Danielle Nelson,19,Male,0
47371,125,8,21657,2,3,3,8,Campeones / VIP,Misty Cochran,65,Male,0
47372,279,5,11190,2,2,2,6,Leales y Activos,Brandy Myers,45,Male,0
47373,739,2,7039,1,1,1,3,Clientes Dormidos / En Riesgo,Patricia Hayes,21,Male,0
47374,138,7,24135,2,3,3,8,Campeones / VIP,Stephen Choi,56,Female,0
47375,314,5,15549,1,2,2,5,Leales y Activos,Ricky Johnson Jr.,22,Male,0
47377,180,7,19795,2,3,3,8,Campeones / VIP,Joyce Lindsey,66,Female,0
47378,55,6,16694,3,3,3,9,Campeones / VIP,Robert Robinson,26,Female,0
47379,118,4,16518,2,2,3,7,Leales y Activos,Jasmine Lopez,47,Male,0
47380,599,7,21005,1,3,3,7,Leales y Activos,Emily Hubbard,46,Female,0
47381,268,7,16322,2,3,3,8,Campeones / VIP,Christopher Morris,37,Male,1
47382,4,3,10997,3,1,2,6,Leales y Activos,Devin Henry,61,Female,0
47383,6,5,10540,3,2,2,7,Leales y Activos,Steven Smith,27,Female,0
47384,43,9,29346,3,3,3,9,Campeones / VIP,Sara Gomez,66,Female,1
47385,72,4,7591,3,2,1,6,Leales y Activos,Joseph Dixon,49,Male,0
47386,49,4,9831,3,2,1,6,Leales y Activos,Jason Clements,22,Male,1
47387,473,7,24419,1,3,3,7,Leales y Activos,Jacqueline Brown,39,Female,0
47388,122,5,11207,2,2,2,6,Leales y Activos,Angela Parks,39,Female,0
47389,237,2,6661,2,1,1,4,Clientes Dormidos / En Riesgo,Meagan Reed,53,Male,0
47390,154,7,14731,2,3,2,7,Leales y Activos,Megan Rodgers,36,Female,1
47391,161,5,13736,2,2,2,6,Leales y Activos,Amy Cunningham,55,Male,0
47392,305,4,8667,1,2,1,4,Clientes Dormidos / En Riesgo,Melissa Berry,53,Male,0
47393,9,10,29267,3,3,3,9,Campeones / VIP,Anna Odom,65,Female,0
47394,112,3,11134,2,1,2,5,Leales y Activos,Manuel Monroe,40,Female,0
47395,377,3,10926,1,1,2,4,Clientes Dormidos / En Riesgo,Mrs. Catherine Cervantes,51,Female,1
47396,368,2,3005,1,1,1,3,Clientes Dormidos / En Riesgo,Lauren Thomas,41,Male,0
47397,171,7,18758,2,3,3,8,Campeones / VIP,Deborah Johnson,57,Male,1
47398,313,7,17819,1,3,3,7,Leales y Activos,Andrew Jefferson,27,Female,0
47399,91,5,11526,3,2,2,7,Leales y Activos,Luke James,37,Female,1
47400,367,7,21036,1,3,3,7,Leales y Activos,Donald Brooks,37,Female,0
47401,433,6,15590,1,3,2,6,Leales y Activos,David Vazquez,18,Female,0
47402,360,2,2311,1,1,1,3,Clientes Dormidos / En Riesgo,Jody Hartman,23,Male,0
47403,304,3,9743,1,1,1,3,Clientes Dormidos / En Riesgo,Pamela Morse,43,Female,0
47404,24,6,20906,3,3,3,9,Campeones / VIP,Anthony Meyer,32,Male,0
47405,732,5,6441,1,2,1,4,Clientes Dormidos / En Riesgo,Allison Wright,27,Female,0
47406,254,3,12602,2,1,2,5,Leales y Activos,Mark Wolf,49,Female,0
47407,680,3,8987,1,1,1,3,Clientes Dormidos / En Riesgo,Michael Brown,48,Male,0
47408,566,3,4354,1,1,1,3,Clientes Dormidos / En Riesgo,Jeremy Alexander,23,Female,0
47409,439,3,6609,1,1,1,3,Clientes Dormidos / En Riesgo,David Villanueva,64,Female,0
47410,1214,3,13177,1,1,2,4,Clientes Dormidos / En Riesgo,Larry Willis,32,Male,0
47411,78,7,16216,3,3,3,9,Campeones / VIP,Kaitlin Cook,70,Female,0
47412,1073,2,6561,1,1,1,3,Clientes Dormidos / En Riesgo,Michael Gutierrez,68,Male,0
47413,38,8,16080,3,3,2,8,Campeones / VIP,Wendy Kirk,50,Male,0
47414,1073,2,6583,1,1,1,3,Clientes Dormidos / En Riesgo,Bethany Shelton,39,Male,1
47415,12,5,11271,3,2,2,7,Leales y Activos,Jeffrey Castillo,70,Female,0
47416,123,6,17949,2,3,3,8,Campeones / VIP,David Reyes,53,Male,0
47417,294,3,10451,1,1,2,4,Clientes Dormidos / En Riesgo,Raymond Miller,56,Female,0
47418,185,4,8100,2,2,1,5,Leales y Activos,Selena Luna,27,Male,0
47419,191,3,6791,2,1,1,4,Clientes Dormidos / En Riesgo,Darin Walker,66,Male,0
47420,893,2,4534,1,1,1,3,Clientes Dormidos / En Riesgo,Kristi Smith,64,Male,1
47421,617,6,17381,1,3,3,7,Leales y Activos,Jasmine Harris,42,Female,0
47422,11,5,9021,3,2,1,6,Leales y Activos,Andrew Fleming MD,47,Male,1
47423,13,11,30165,3,3,3,9,Campeones / VIP,Kayla Tucker,49,Male,0
47424,34,7,13604,3,3,2,8,Campeones / VIP,Alexander Morales,19,Female,0
47425,63,5,11602,3,2,2,7,Leales y Activos,David Knapp,22,Female,0
47426,428,6,15373,1,3,2,6,Leales y Activos,James Anderson,47,Male,0
47427,18,6,17377,3,3,3,9,Campeones / VIP,Joseph Garcia,33,Female,0
47428,170,3,9433,2,1,1,4,Clientes Dormidos / En Riesgo,Kyle Taylor,32,Male,0
47429,86,8,23363,3,3,3,9,Campeones / VIP,Derek Washington,21,Female,0
47430,227,7,21204,2,3,3,8,Campeones / VIP,Trevor Park,54,Female,0
47431,326,4,14805,1,2,2,5,Leales y Activos,Michael Shaffer,39,Male,0
47432,34,10,31593,3,3,3,9,Campeones / VIP,Peggy Taylor,63,Female,0
47433,542,3,5475,1,1,1,3,Clientes Dormidos / En Riesgo,Brian Olson,55,Male,0
47434,0,9,18249,3,3,3,9,Campeones / VIP,Christopher Gilbert,26,Female,0
47435,516,8,21971,1,3,3,7,Leales y Activos,Kathryn Strong,41,Male,1
47436,106,7,20429,3,3,3,9,Campeones / VIP,Kevin Potter,54,Male,0
47437,892,2,2993,1,1,1,3,Clientes Dormidos / En Riesgo,Meagan Crosby,52,Male,0
47438,127,4,7541,2,2,1,5,Leales y Activos,Allison Lewis,25,Male,0
47439,48,3,4509,3,1,1,5,Leales y Activos,Jennifer Yu,48,Male,0
47440,190,6,20636,2,3,3,8,Campeones / VIP,Melissa Bell,27,Female,0
47441,63,4,9999,3,2,1,6,Leales y Activos,Nina Christensen,26,Female,0
47442,164,4,9812,2,2,1,5,Leales y Activos,Christina Martin,62,Male,0
47443,805,2,5542,1,1,1,3,Clientes Dormidos / En Riesgo,Michael Malone Jr.,30,Male,1
47444,101,4,5282,3,2,1,6,Leales y Activos,Kathleen Hays,32,Male,0
47445,937,5,15352,1,2,2,5,Leales y Activos,Mrs. Elizabeth Robertson MD,40,Female,0
47446,555,5,11705,1,2,2,5,Leales y Activos,Dustin Smith,64,Male,0
47447,154,6,19370,2,3,3,8,Campeones / VIP,Dillon Shea,46,Female,0
47448,54,5,13674,3,2,2,7,Leales y Activos,Paul Collins,48,Female,0
47449,1320,1,3120,1,1,1,3,Clientes Dormidos / En Riesgo,Kristin Moreno,30,Male,0
47450,181,4,13681,2,2,2,6,Leales y Activos,Stephen Ford,64,Male,1
47451,93,5,13357,3,2,2,7,Leales y Activos,Hannah Martinez,44,Male,0
47452,24,7,22386,3,3,3,9,Campeones / VIP,Jeffrey Collins,21,Female,0
47453,98,10,31793,3,3,3,9,Campeones / VIP,Christopher Murphy,57,Female,0
47454,301,4,5136,1,2,1,4,Clientes Dormidos / En Riesgo,Steven Martin,39,Female,0
47455,625,2,5567,1,1,1,3,Clientes Dormidos / En Riesgo,Mrs. Destiny Watkins MD,44,Female,0
47456,206,9,30769,2,3,3,8,Campeones / VIP,Karen Johnson,31,Female,0
47457,303,7,17347,1,3,3,7,Leales y Activos,Kristen Cobb,43,Male,1
47458,245,5,12312,2,2,2,6,Leales y Activos,Bryan Grimes,69,Female,0
47459,14,2,9103,3,1,1,5,Leales y Activos,Jacqueline Cooper,44,Male,0
47460,162,8,23279,2,3,3,8,Campeones / VIP,Alyssa Anderson,33,Male,0
47461,261,6,16433,2,3,3,8,Campeones / VIP,Shannon Perry,46,Male,0
47462,65,5,13043,3,2,2,7,Leales y Activos,Victoria Carroll,59,Male,0
47463,258,2,6196,2,1,1,4,Clientes Dormidos / En Riesgo,Tiffany Heath,26,Male,0
47464,163,7,15562,2,3,2,7,Leales y Activos,Ryan Martinez,18,Male,1
47465,23,9,25032,3,3,3,9,Campeones / VIP,Crystal Hammond,66,Male,0
47466,1,8,18439,3,3,3,9,Campeones / VIP,Derek Combs,34,Female,0
47467,199,5,9485,2,2,1,5,Leales y Activos,Nicholas Holmes,65,Male,0
47468,528,3,4927,1,1,1,3,Clientes Dormidos / En Riesgo,Brady Smith,40,Male,0
47469,3,4,9632,3,2,1,6,Leales y Activos,Samuel Villegas,38,Male,0
47470,159,6,13820,2,3,2,7,Leales y Activos,Roberto Holland,21,Female,0
47471,253,5,18208,2,2,3,7,Leales y Activos,Michael Peterson,18,Male,0
47472,63,4,11220,3,2,2,7,Leales y Activos,Ryan Peters,42,Female,0
47473,1092,2,6194,1,1,1,3,Clientes Dormidos / En Riesgo,Sandra Vance,22,Male,1
47474,30,6,12368,3,3,2,8,Campeones / VIP,Maria Campbell,38,Female,1
47475,193,4,10663,2,2,2,6,Leales y Activos,Cory Gonzales,33,Male,0
47476,364,6,19590,1,3,3,7,Leales y Activos,Mathew Moreno,38,Male,0
47477,87,6,13610,3,3,2,8,Campeones / VIP,Erin Phelps,59,Male,0
47478,100,4,13396,3,2,2,7,Leales y Activos,Amy Frost,62,Male,0
47479,29,7,20448,3,3,3,9,Campeones / VIP,Eddie Brown,43,Female,1
47480,168,6,9861,2,3,1,6,Leales y Activos,Michael Meyer,30,Female,0
47481,32,5,15880,3,2,2,7,Leales y Activos,Matthew Benson,58,Female,0
47482,7,5,15021,3,2,2,7,Leales y Activos,Brenda Rios,19,Male,0
47483,287,8,25577,2,3,3,8,Campeones / VIP,Mr. Elijah Boyer,27,Female,1
47484,111,5,12065,2,2,2,6,Leales y Activos,Cynthia Livingston,50,Female,0
47485,403,4,11709,1,2,2,5,Leales y Activos,Lori Mcgee,34,Male,1
47486,376,8,23842,1,3,3,7,Leales y Activos,James Green,70,Female,0
47487,194,7,15535,2,3,2,7,Leales y Activos,Madison Walker,59,Male,1
47488,324,2,5968,1,1,1,3,Clientes Dormidos / En Riesgo,Joseph Richards,64,Female,0
47489,881,4,8024,1,2,1,4,Clientes Dormidos / En Riesgo,Trevor Cook,70,Male,1
47490,194,3,13288,2,1,2,5,Leales y Activos,Ms. Casey Willis MD,54,Male,0
47491,107,6,18341,3,3,3,9,Campeones / VIP,Gregory Harrison,70,Male,0
47492,314,5,16611,1,2,3,6,Leales y Activos,Barbara Davis,39,Male,0
47493,556,5,15817,1,2,2,5,Leales y Activos,Paul Sullivan,57,Female,0
47494,128,5,13658,2,2,2,6,Leales y Activos,Peter Perez,45,Female,0
47495,124,1,790,2,1,1,4,Clientes Dormidos / En Riesgo,Ryan Barnes,53,Male,0
47496,382,5,13910,1,2,2,5,Leales y Activos,Barbara Watts,29,Male,0
47497,427,4,11199,1,2,2,5,Leales y Activos,Lindsey Berry,55,Male,0
